"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",89.491269,,
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",89.512186,,
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",91.023663,,
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",93.920772,,
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",95.154368,,
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",92.345297,,
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",94.527738,,
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",96.719692,,
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",96.645626,,
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",97.048907,,
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.474643,,
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.684982,,
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",104.349454,,
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",106.036401,,
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",105.648022,,
"SWE","Sweden","T_HRSTO","Total hours worked","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",102.269127,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1970","1970","IDX","Index","0","Units","2015_100","2015=100",106.75307,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1971","1971","IDX","Index","0","Units","2015_100","2015=100",104.774898,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1972","1972","IDX","Index","0","Units","2015_100","2015=100",102.319236,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1973","1973","IDX","Index","0","Units","2015_100","2015=100",101.296044,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1974","1974","IDX","Index","0","Units","2015_100","2015=100",100.136426,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1975","1975","IDX","Index","0","Units","2015_100","2015=100",98.635744,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1976","1976","IDX","Index","0","Units","2015_100","2015=100",99.249659,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1977","1977","IDX","Index","0","Units","2015_100","2015=100",97.544338,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1978","1978","IDX","Index","0","Units","2015_100","2015=100",95.088677,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1979","1979","IDX","Index","0","Units","2015_100","2015=100",94.406548,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1980","1980","IDX","Index","0","Units","2015_100","2015=100",94.270123,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1981","1981","IDX","Index","0","Units","2015_100","2015=100",93.72442,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1982","1982","IDX","Index","0","Units","2015_100","2015=100",94.611187,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1983","1983","IDX","Index","0","Units","2015_100","2015=100",95.225102,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1984","1984","IDX","Index","0","Units","2015_100","2015=100",95.429741,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",95.634379,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",95.497954,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",96.111869,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",97.3397,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",97.271487,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",97.066849,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",96.180082,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",97.3397,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",98.431105,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",100.750341,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",101.159618,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",101.841746,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",102.18281,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",102.114598,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",102.728513,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",101.364256,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",99.931787,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",98.567531,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",97.680764,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",99.181446,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",99.113233,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",98.976808,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",99.795362,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",100.409277,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",99.52251,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",101.227831,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",101.227831,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",100.409277,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.863574,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.931787,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.818554,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",100,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",100,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",99.04502,,
"SWE","Sweden","T_HRSAV","Average hours worked per person employed","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",97.135061,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1970","1970","IDX","Index","0","Units","2015_100","2015=100",106.939002,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1971","1971","IDX","Index","0","Units","2015_100","2015=100",104.042036,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1972","1972","IDX","Index","0","Units","2015_100","2015=100",101.635393,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1973","1973","IDX","Index","0","Units","2015_100","2015=100",100.810411,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1974","1974","IDX","Index","0","Units","2015_100","2015=100",101.334224,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1975","1975","IDX","Index","0","Units","2015_100","2015=100",101.399204,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1976","1976","IDX","Index","0","Units","2015_100","2015=100",102.197475,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1977","1977","IDX","Index","0","Units","2015_100","2015=100",99.903452,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1978","1978","IDX","Index","0","Units","2015_100","2015=100",97.669151,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1979","1979","IDX","Index","0","Units","2015_100","2015=100",98.000447,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1980","1980","IDX","Index","0","Units","2015_100","2015=100",98.969319,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1981","1981","IDX","Index","0","Units","2015_100","2015=100",98.435239,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1982","1982","IDX","Index","0","Units","2015_100","2015=100",99.12045,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1983","1983","IDX","Index","0","Units","2015_100","2015=100",99.943139,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1984","1984","IDX","Index","0","Units","2015_100","2015=100",100.895128,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",101.994564,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",102.232764,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",103.366025,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",105.646556,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",106.393009,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",106.322642,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",103.074271,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",99.088168,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",94.404988,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",95.031504,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",96.455213,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",96.171219,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",95.201553,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",96.69619,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",99.232356,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",100.156465,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",100.554841,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",98.898076,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",97.087236,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",97.508517,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",97.141381,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",98.22797,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",100.605419,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",101.136349,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",97.31785,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",98.772269,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",100.302206,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",99.486293,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.058544,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.521738,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.402855,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.667495,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",102.117946,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",100.717723,,
"SWE","Sweden","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",96.794441,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1970","1970","IDX","Index","0","Units","2015_100","2015=100",62.930655,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1971","1971","IDX","Index","0","Units","2015_100","2015=100",64.707622,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1972","1972","IDX","Index","0","Units","2015_100","2015=100",66.172751,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1973","1973","IDX","Index","0","Units","2015_100","2015=100",67.769891,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1974","1974","IDX","Index","0","Units","2015_100","2015=100",68.555253,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1975","1975","IDX","Index","0","Units","2015_100","2015=100",64.122794,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1976","1976","IDX","Index","0","Units","2015_100","2015=100",63.923573,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1977","1977","IDX","Index","0","Units","2015_100","2015=100",65.654331,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1978","1978","IDX","Index","0","Units","2015_100","2015=100",65.754851,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1979","1979","IDX","Index","0","Units","2015_100","2015=100",67.199244,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1980","1980","IDX","Index","0","Units","2015_100","2015=100",69.913167,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1981","1981","IDX","Index","0","Units","2015_100","2015=100",70.547251,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1982","1982","IDX","Index","0","Units","2015_100","2015=100",69.213659,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1983","1983","IDX","Index","0","Units","2015_100","2015=100",69.497613,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1984","1984","IDX","Index","0","Units","2015_100","2015=100",71.333402,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",73.634999,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",74.551478,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",75.206362,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",77.059829,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",79.781199,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",81.821543,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",80.084636,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",79.32318,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",78.704493,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",79.160238,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",78.835013,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",78.866314,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",80.420509,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",82.610752,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",83.610158,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",86.481292,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",87.411569,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",86.786529,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",86.118507,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",87.960209,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",89.962217,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",92.993759,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",95.851297,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",97.336745,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",94.245511,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",96.59728,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",97.524606,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",97.669075,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",98.311301,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.495443,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.936884,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.584176,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",103.780001,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",104.290181,,
"CHE","Switzerland","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",100.990779,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1970","1970","IDX","Index","0","Units","2015_100","2015=100",57.793981,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1971","1971","IDX","Index","0","Units","2015_100","2015=100",59.395342,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1972","1972","IDX","Index","0","Units","2015_100","2015=100",61.184178,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1973","1973","IDX","Index","0","Units","2015_100","2015=100",63.293758,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1974","1974","IDX","Index","0","Units","2015_100","2015=100",65.23799,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1975","1975","IDX","Index","0","Units","2015_100","2015=100",63.817378,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1976","1976","IDX","Index","0","Units","2015_100","2015=100",64.915276,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1977","1977","IDX","Index","0","Units","2015_100","2015=100",67.151858,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1978","1978","IDX","Index","0","Units","2015_100","2015=100",67.282064,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1979","1979","IDX","Index","0","Units","2015_100","2015=100",68.699137,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1980","1980","IDX","Index","0","Units","2015_100","2015=100",70.803905,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1981","1981","IDX","Index","0","Units","2015_100","2015=100",71.042533,,
"CHE","Switzerland","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1982","1982","IDX","Index","0","Units","2015_100","2015=100",70.194768,,
